INTERVAL_DATETIME,REGIONID,LOAD_DATE,OPERATIONAL_DEMAND_POE10,OPERATIONAL_DEMAND_POE50,OPERATIONAL_DEMAND_POE90,LASTCHANGED
2/20/2023 15:30,NSW1,2/20/2023 14:57,10678,10487,10296,2/20/2023 14:57
2/20/2023 16:00,NSW1,2/20/2023 15:27,11092,10893,10695,2/20/2023 15:27
2/20/2023 16:30,NSW1,2/20/2023 15:57,11437,11233,11029,2/20/2023 15:57
2/20/2023 17:00,NSW1,2/20/2023 16:27,11797,11586,11375,2/20/2023 16:27
2/20/2023 17:30,NSW1,2/20/2023 16:58,11878,11666,11454,2/20/2023 16:58
2/20/2023 18:00,NSW1,2/20/2023 17:27,11854,11642,11430,2/20/2023 17:27
2/20/2023 18:30,NSW1,2/20/2023 17:57,11652,11443,11235,2/20/2023 17:57
2/20/2023 19:00,NSW1,2/20/2023 18:27,11273,11072,10871,2/20/2023 18:27
2/20/2023 19:30,NSW1,2/20/2023 18:57,10967,10771,10576,2/20/2023 18:57
2/20/2023 20:00,NSW1,2/20/2023 19:27,10592,10403,10213,2/20/2023 19:27
2/20/2023 20:30,NSW1,2/20/2023 19:57,10146,9965,9784,2/20/2023 19:57
2/20/2023 21:00,NSW1,2/20/2023 20:27,9732,9558,9384,2/20/2023 20:27
2/20/2023 21:30,NSW1,2/20/2023 20:57,9388,9221,9053,2/20/2023 20:57
2/20/2023 22:00,NSW1,2/20/2023 21:27,9025,8864,8703,2/20/2023 21:27
2/20/2023 22:30,NSW1,2/20/2023 21:57,8745,8588,8432,2/20/2023 21:57
2/20/2023 23:00,NSW1,2/20/2023 22:27,8462,8311,8160,2/20/2023 22:27
2/20/2023 23:30,NSW1,2/20/2023 22:57,8193,8046,7900,2/20/2023 22:57
2/21/2023 0:00,NSW1,2/20/2023 22:57,8030,7856,7683,2/20/2023 22:57
2/21/2023 0:30,NSW1,2/20/2023 23:57,7766,7627,7489,2/20/2023 23:57
2/21/2023 1:00,NSW1,2/21/2023 0:27,7490,7357,7223,2/21/2023 0:27
2/21/2023 1:30,NSW1,2/21/2023 0:57,7206,7077,6948,2/21/2023 0:57
2/21/2023 2:00,NSW1,2/21/2023 1:27,7003,6878,6753,2/21/2023 1:27
2/21/2023 2:30,NSW1,2/21/2023 1:58,6898,6775,6652,2/21/2023 1:58
2/21/2023 3:00,NSW1,2/21/2023 2:27,6846,6723,6601,2/21/2023 2:27
2/21/2023 3:30,NSW1,2/21/2023 2:57,6841,6718,6596,2/21/2023 2:57
2/21/2023 4:00,NSW1,2/21/2023 3:27,6933,6809,6685,2/21/2023 3:27
2/21/2023 4:30,NSW1,2/21/2023 3:57,7123,6996,6869,2/21/2023 3:57
2/21/2023 5:00,NSW1,2/21/2023 4:27,7309,7178,7048,2/21/2023 4:27
2/21/2023 5:30,NSW1,2/21/2023 4:57,7770,7631,7492,2/21/2023 4:57
2/21/2023 6:00,NSW1,2/21/2023 5:27,8196,8049,7903,2/21/2023 5:27
2/21/2023 6:30,NSW1,2/21/2023 5:57,8516,8364,8212,2/21/2023 5:57
2/21/2023 7:00,NSW1,2/21/2023 6:27,8679,8524,8369,2/21/2023 6:27
2/21/2023 7:30,NSW1,2/21/2023 6:57,8643,8489,8335,2/21/2023 6:57
2/21/2023 8:00,NSW1,2/21/2023 7:27,8584,8431,8277,2/21/2023 7:27
2/21/2023 8:30,NSW1,2/21/2023 7:57,8454,8303,8152,2/21/2023 7:57
2/21/2023 9:00,NSW1,2/21/2023 8:27,8454,8303,8152,2/21/2023 8:27
2/21/2023 9:30,NSW1,2/21/2023 8:57,8270,8122,7974,2/21/2023 8:57
2/21/2023 10:00,NSW1,2/21/2023 9:27,8180,8034,7887,2/21/2023 9:27
2/21/2023 10:30,NSW1,2/21/2023 9:57,8250,8103,7955,2/21/2023 9:57
2/21/2023 11:00,NSW1,2/21/2023 10:27,8179,8033,7887,2/21/2023 10:27
2/21/2023 11:30,NSW1,2/21/2023 10:57,8072,7928,7784,2/21/2023 10:57
2/21/2023 12:00,NSW1,2/21/2023 11:27,8291,8143,7995,2/21/2023 11:27
2/21/2023 12:30,NSW1,2/21/2023 11:57,8573,8420,8267,2/21/2023 11:57
2/21/2023 13:00,NSW1,2/21/2023 12:27,8681,8526,8371,2/21/2023 12:27
2/21/2023 13:30,NSW1,2/21/2023 12:57,8815,8658,8500,2/21/2023 12:57
2/21/2023 14:00,NSW1,2/21/2023 13:27,9124,8961,8798,2/21/2023 13:27
2/21/2023 14:30,NSW1,2/21/2023 13:57,9494,9325,9155,2/21/2023 13:57
2/21/2023 15:00,NSW1,2/21/2023 14:27,9831,9656,9480,2/21/2023 14:27
2/21/2023 15:30,NSW1,2/21/2023 14:57,10248,10065,9882,2/21/2023 14:57
2/21/2023 16:00,NSW1,2/21/2023 15:27,10819,10625,10432,2/21/2023 15:27
2/21/2023 16:30,NSW1,2/21/2023 15:57,10991,10795,10599,2/21/2023 15:57
2/21/2023 17:00,NSW1,2/21/2023 16:27,10879,10685,10490,2/21/2023 16:27
2/21/2023 17:30,NSW1,2/21/2023 16:57,10780,10587,10394,2/21/2023 16:57
2/21/2023 18:00,NSW1,2/21/2023 17:27,10594,10404,10215,2/21/2023 17:27
2/21/2023 18:30,NSW1,2/21/2023 17:57,10344,10160,9975,2/21/2023 17:57
2/21/2023 19:00,NSW1,2/21/2023 18:27,10091,9911,9731,2/21/2023 18:27
2/21/2023 19:30,NSW1,2/21/2023 18:57,9899,9722,9545,2/21/2023 18:57
2/21/2023 20:00,NSW1,2/21/2023 19:27,9529,9359,9189,2/21/2023 19:27
2/21/2023 20:30,NSW1,2/21/2023 19:57,9193,9028,8864,2/21/2023 19:57
2/21/2023 21:00,NSW1,2/21/2023 20:28,8865,8707,8548,2/21/2023 20:28
2/21/2023 21:30,NSW1,2/21/2023 20:57,8631,8477,8323,2/21/2023 20:57
2/21/2023 22:00,NSW1,2/21/2023 21:27,8427,8277,8126,2/21/2023 21:27
2/21/2023 22:30,NSW1,2/21/2023 21:57,8293,8144,7996,2/21/2023 21:57
2/21/2023 23:00,NSW1,2/21/2023 22:28,8071,7927,7783,2/21/2023 22:28
2/21/2023 23:30,NSW1,2/21/2023 22:57,7893,7752,7611,2/21/2023 22:57
2/22/2023 0:00,NSW1,2/21/2023 22:57,7758,7590,7422,2/21/2023 22:57
2/22/2023 0:30,NSW1,2/21/2023 23:57,7536,7432,7329,2/21/2023 23:57
2/22/2023 1:00,NSW1,2/22/2023 0:27,7309,7208,7107,2/22/2023 0:27
2/22/2023 1:30,NSW1,2/22/2023 0:57,7030,6933,6836,2/22/2023 0:57
2/22/2023 2:00,NSW1,2/22/2023 1:27,6821,6727,6634,2/22/2023 1:27
2/22/2023 2:30,NSW1,2/22/2023 1:57,6752,6659,6566,2/22/2023 1:57
2/22/2023 3:00,NSW1,2/22/2023 2:27,6701,6609,6516,2/22/2023 2:27
2/22/2023 3:30,NSW1,2/22/2023 2:57,6708,6616,6523,2/22/2023 2:57
2/22/2023 4:00,NSW1,2/22/2023 3:27,6745,6652,6560,2/22/2023 3:27
2/22/2023 4:30,NSW1,2/22/2023 3:57,6922,6827,6732,2/22/2023 3:57
2/22/2023 5:00,NSW1,2/22/2023 4:27,7129,7030,6932,2/22/2023 4:27
2/22/2023 5:30,NSW1,2/22/2023 4:57,7525,7422,7318,2/22/2023 4:57
