,INTERVAL_DATETIME,REGIONID,LOAD_DATE,OPERATIONAL_DEMAND_POE10,OPERATIONAL_DEMAND_POE50,OPERATIONAL_DEMAND_POE90,LASTCHANGED
2176,2/15/2022 7:30,NSW1,2/15/2022 6:57,7893,7784,7675,2/15/2022 6:57
2177,2/15/2022 8:00,NSW1,2/15/2022 7:27,7840,7732,7624,2/15/2022 7:27
2178,2/15/2022 8:30,NSW1,2/15/2022 7:57,7772,7665,7558,2/15/2022 7:57
2179,2/15/2022 9:00,NSW1,2/15/2022 8:27,7670,7565,7459,2/15/2022 8:27
2180,2/15/2022 9:30,NSW1,2/15/2022 8:57,7552,7448,7344,2/15/2022 8:57
2181,2/15/2022 10:00,NSW1,2/15/2022 9:27,7540,7436,7333,2/15/2022 9:27
2182,2/15/2022 10:30,NSW1,2/15/2022 9:57,7525,7421,7317,2/15/2022 9:57
2183,2/15/2022 11:00,NSW1,2/15/2022 10:27,7502,7399,7295,2/15/2022 10:27
2184,2/15/2022 11:30,NSW1,2/15/2022 10:57,7478,7375,7272,2/15/2022 10:57
2185,2/15/2022 12:00,NSW1,2/15/2022 11:27,7517,7414,7310,2/15/2022 11:27
2186,2/15/2022 12:30,NSW1,2/15/2022 11:57,7655,7549,7444,2/15/2022 11:57
2187,2/15/2022 13:00,NSW1,2/15/2022 12:27,7757,7650,7544,2/15/2022 12:27
2188,2/15/2022 13:30,NSW1,2/15/2022 12:57,7934,7824,7715,2/15/2022 12:57
2189,2/15/2022 14:00,NSW1,2/15/2022 13:27,8043,7932,7822,2/15/2022 13:27
2190,2/15/2022 14:30,NSW1,2/15/2022 13:57,8163,8051,7938,2/15/2022 13:57
2191,2/15/2022 15:00,NSW1,2/15/2022 14:27,8584,8466,8348,2/15/2022 14:27
2192,2/15/2022 15:30,NSW1,2/15/2022 14:57,8828,8706,8585,2/15/2022 14:57
2193,2/15/2022 16:00,NSW1,2/15/2022 15:27,9092,8967,8842,2/15/2022 15:27
2194,2/15/2022 16:30,NSW1,2/15/2022 15:57,9419,9289,9160,2/15/2022 15:57
2195,2/15/2022 17:00,NSW1,2/15/2022 16:27,9753,9619,9485,2/15/2022 16:27
2196,2/15/2022 17:30,NSW1,2/15/2022 16:57,9912,9775,9639,2/15/2022 16:57
2197,2/15/2022 18:00,NSW1,2/15/2022 17:27,9882,9746,9610,2/15/2022 17:27
2198,2/15/2022 18:30,NSW1,2/15/2022 17:57,9781,9647,9512,2/15/2022 17:57
2199,2/15/2022 19:00,NSW1,2/15/2022 18:27,9644,9511,9379,2/15/2022 18:27
2200,2/15/2022 19:30,NSW1,2/15/2022 18:57,9454,9324,9194,2/15/2022 18:57
2201,2/15/2022 20:00,NSW1,2/15/2022 19:27,9262,9135,9007,2/15/2022 19:27
2202,2/15/2022 20:30,NSW1,2/15/2022 19:57,8975,8852,8728,2/15/2022 19:57
2203,2/15/2022 21:00,NSW1,2/15/2022 20:27,8659,8540,8421,2/15/2022 20:27
2204,2/15/2022 21:30,NSW1,2/15/2022 20:57,8432,8316,8200,2/15/2022 20:57
2205,2/15/2022 22:00,NSW1,2/15/2022 21:27,8236,8123,8009,2/15/2022 21:27
2206,2/15/2022 22:30,NSW1,2/15/2022 21:57,8107,7996,7884,2/15/2022 21:57
2207,2/15/2022 23:00,NSW1,2/15/2022 22:27,7902,7794,7685,2/15/2022 22:27
2208,2/15/2022 23:30,NSW1,2/15/2022 22:57,7688,7582,7477,2/15/2022 22:57
2209,2/16/2022 0:00,NSW1,2/15/2022 22:57,7555,7438,7321,2/15/2022 22:57
2210,2/16/2022 0:30,NSW1,2/15/2022 23:57,7346,7245,7144,2/15/2022 23:57
2211,2/16/2022 1:00,NSW1,2/16/2022 0:27,7136,7038,6940,2/16/2022 0:27
2212,2/16/2022 1:30,NSW1,2/16/2022 0:57,6828,6734,6640,2/16/2022 0:57
2213,2/16/2022 2:00,NSW1,2/16/2022 1:27,6668,6576,6484,2/16/2022 1:27
2214,2/16/2022 2:30,NSW1,2/16/2022 1:57,6530,6440,6350,2/16/2022 1:57
2215,2/16/2022 3:00,NSW1,2/16/2022 2:27,6500,6411,6321,2/16/2022 2:27
2216,2/16/2022 3:30,NSW1,2/16/2022 2:57,6480,6391,6301,2/16/2022 2:57
2217,2/16/2022 4:00,NSW1,2/16/2022 3:27,6523,6433,6344,2/16/2022 3:27
2218,2/16/2022 4:30,NSW1,2/16/2022 3:57,6690,6598,6506,2/16/2022 3:57
2219,2/16/2022 5:00,NSW1,2/16/2022 4:27,6925,6830,6735,2/16/2022 4:27
2220,2/16/2022 5:30,NSW1,2/16/2022 4:57,7334,7233,7132,2/16/2022 4:57
2221,2/16/2022 6:00,NSW1,2/16/2022 5:27,7671,7565,7460,2/16/2022 5:27
2222,2/16/2022 6:30,NSW1,2/16/2022 5:57,7904,7795,7686,2/16/2022 5:57
2223,2/16/2022 7:00,NSW1,2/16/2022 6:27,7894,7785,7676,2/16/2022 6:27
2224,2/16/2022 7:30,NSW1,2/16/2022 6:57,7901,7792,7683,2/16/2022 6:57
2225,2/16/2022 8:00,NSW1,2/16/2022 7:27,7837,7729,7621,2/16/2022 7:27
2226,2/16/2022 8:30,NSW1,2/16/2022 7:57,7738,7631,7525,2/16/2022 7:57
2227,2/16/2022 9:00,NSW1,2/16/2022 8:27,7549,7445,7341,2/16/2022 8:27
2228,2/16/2022 9:30,NSW1,2/16/2022 8:57,7537,7433,7329,2/16/2022 8:57
2229,2/16/2022 10:00,NSW1,2/16/2022 9:27,7403,7301,7199,2/16/2022 9:27
2230,2/16/2022 10:30,NSW1,2/16/2022 9:57,7272,7172,7072,2/16/2022 9:57
2231,2/16/2022 11:00,NSW1,2/16/2022 10:27,7313,7212,7111,2/16/2022 10:27
2232,2/16/2022 11:30,NSW1,2/16/2022 10:57,7352,7251,7150,2/16/2022 10:57
2233,2/16/2022 12:00,NSW1,2/16/2022 11:27,7351,7220,7089,2/16/2022 11:27
2234,2/16/2022 12:30,NSW1,2/16/2022 11:57,7491,7357,7224,2/16/2022 11:57
2235,2/16/2022 13:00,NSW1,2/16/2022 12:27,7592,7457,7321,2/16/2022 12:27
2236,2/16/2022 13:30,NSW1,2/16/2022 12:57,7684,7547,7410,2/16/2022 12:57
2237,2/16/2022 14:00,NSW1,2/16/2022 13:27,7779,7672,7565,2/16/2022 13:27
2238,2/16/2022 14:30,NSW1,2/16/2022 13:57,7847,7739,7631,2/16/2022 13:57
2239,2/16/2022 15:00,NSW1,2/16/2022 14:27,8091,7980,7868,2/16/2022 14:27
2240,2/16/2022 15:30,NSW1,2/16/2022 14:57,8415,8299,8183,2/16/2022 14:57
2241,2/16/2022 16:00,NSW1,2/16/2022 15:27,8767,8646,8525,2/16/2022 15:27
2242,2/16/2022 16:30,NSW1,2/16/2022 15:57,9130,9004,8878,2/16/2022 15:57
2243,2/16/2022 17:00,NSW1,2/16/2022 16:27,9444,9314,9184,2/16/2022 16:27
2244,2/16/2022 17:30,NSW1,2/16/2022 16:57,9718,9584,9450,2/16/2022 16:57
2245,2/16/2022 18:00,NSW1,2/16/2022 17:27,9773,9638,9504,2/16/2022 17:27
2246,2/16/2022 18:30,NSW1,2/16/2022 17:57,9738,9604,9470,2/16/2022 17:57
2247,2/16/2022 19:00,NSW1,2/16/2022 18:27,9630,9497,9365,2/16/2022 18:27
2248,2/16/2022 19:30,NSW1,2/16/2022 18:57,9495,9364,9233,2/16/2022 18:57
2249,2/16/2022 20:00,NSW1,2/16/2022 19:27,9239,9112,8984,2/16/2022 19:27
2250,2/16/2022 20:30,NSW1,2/16/2022 19:57,8946,8823,8699,2/16/2022 19:57
2251,2/16/2022 21:00,NSW1,2/16/2022 20:27,8691,8572,8452,2/16/2022 20:27
2252,2/16/2022 21:30,NSW1,2/16/2022 20:57,8487,8370,8253,2/16/2022 20:57
2253,2/16/2022 22:00,NSW1,2/16/2022 21:27,8241,8127,8014,2/16/2022 21:27
2254,2/16/2022 22:30,NSW1,2/16/2022 21:57,8091,7979,7868,2/16/2022 21:57
2255,2/16/2022 23:00,NSW1,2/16/2022 22:27,7887,7778,7670,2/16/2022 22:27
2256,2/16/2022 23:30,NSW1,2/16/2022 22:57,7707,7601,7495,2/16/2022 22:57
2257,2/17/2022 0:00,NSW1,2/16/2022 22:57,7565,7448,7331,2/16/2022 22:57
2258,2/17/2022 0:30,NSW1,2/16/2022 23:57,7396,7264,7132,2/16/2022 23:57
2259,2/17/2022 1:00,NSW1,2/17/2022 0:27,7166,7038,6910,2/17/2022 0:27
2260,2/17/2022 1:30,NSW1,2/17/2022 0:57,6828,6706,6584,2/17/2022 0:57
2261,2/17/2022 2:00,NSW1,2/17/2022 1:27,6589,6471,6353,2/17/2022 1:27
2262,2/17/2022 2:30,NSW1,2/17/2022 1:57,6430,6315,6200,2/17/2022 1:57
2263,2/17/2022 3:00,NSW1,2/17/2022 2:27,6358,6244,6131,2/17/2022 2:27
2264,2/17/2022 3:30,NSW1,2/17/2022 2:57,6356,6242,6129,2/17/2022 2:57
2265,2/17/2022 4:00,NSW1,2/17/2022 3:27,6414,6299,6184,2/17/2022 3:27
2266,2/17/2022 4:30,NSW1,2/17/2022 3:57,6610,6492,6374,2/17/2022 3:57
2267,2/17/2022 5:00,NSW1,2/17/2022 4:27,6798,6677,6555,2/17/2022 4:27
2268,2/17/2022 5:30,NSW1,2/17/2022 4:57,7216,7087,6958,2/17/2022 4:57
2269,2/17/2022 6:00,NSW1,2/17/2022 5:27,7527,7392,7258,2/17/2022 5:27
2270,2/17/2022 6:30,NSW1,2/17/2022 5:57,7700,7563,7425,2/17/2022 5:57
2271,2/17/2022 7:00,NSW1,2/17/2022 6:27,7813,7674,7534,2/17/2022 6:27
2272,2/17/2022 7:30,NSW1,2/17/2022 6:57,7838,7698,7558,2/17/2022 6:57
2273,2/17/2022 8:00,NSW1,2/17/2022 7:27,7774,7635,7496,2/17/2022 7:27
2274,2/17/2022 8:30,NSW1,2/17/2022 7:57,7619,7482,7346,2/17/2022 7:57
2275,2/17/2022 9:00,NSW1,2/17/2022 8:27,7588,7453,7317,2/17/2022 8:27
2276,2/17/2022 9:30,NSW1,2/17/2022 8:57,7413,7280,7148,2/17/2022 8:57
2277,2/17/2022 10:00,NSW1,2/17/2022 9:27,7389,7257,7125,2/17/2022 9:27
2278,2/17/2022 10:30,NSW1,2/17/2022 9:57,7438,7305,7172,2/17/2022 9:57
2279,2/17/2022 11:00,NSW1,2/17/2022 10:27,7483,7349,7215,2/17/2022 10:27
2280,2/17/2022 11:30,NSW1,2/17/2022 10:57,7706,7568,7431,2/17/2022 10:57
2281,2/17/2022 12:00,NSW1,2/17/2022 11:27,7738,7600,7461,2/17/2022 11:27
2282,2/17/2022 12:30,NSW1,2/17/2022 11:57,8207,8060,7914,2/17/2022 11:57
2283,2/17/2022 13:00,NSW1,2/17/2022 12:27,8497,8345,8193,2/17/2022 12:27
2284,2/17/2022 13:30,NSW1,2/17/2022 12:57,8805,8648,8490,2/17/2022 12:57
2285,2/17/2022 14:00,NSW1,2/17/2022 13:27,8962,8802,8642,2/17/2022 13:27
2286,2/17/2022 14:30,NSW1,2/17/2022 13:57,9277,9111,8945,2/17/2022 13:57
2287,2/17/2022 15:00,NSW1,2/17/2022 14:27,9899,9722,9545,2/17/2022 14:27
2288,2/17/2022 15:30,NSW1,2/17/2022 14:57,10384,10199,10013,2/17/2022 14:57
2289,2/17/2022 16:00,NSW1,2/17/2022 15:27,10964,10768,10572,2/17/2022 15:27
2290,2/17/2022 16:30,NSW1,2/17/2022 15:57,11524,11318,11112,2/17/2022 15:57
2291,2/17/2022 17:00,NSW1,2/17/2022 16:27,11466,11261,11056,2/17/2022 16:27
2292,2/17/2022 17:30,NSW1,2/17/2022 16:57,11101,10903,10705,2/17/2022 16:57
2293,2/17/2022 18:00,NSW1,2/17/2022 17:27,10916,10721,10526,2/17/2022 17:27
2294,2/17/2022 18:30,NSW1,2/17/2022 17:57,10474,10287,10100,2/17/2022 17:57
2295,2/17/2022 19:00,NSW1,2/17/2022 18:27,10244,10061,9878,2/17/2022 18:27
2296,2/17/2022 19:30,NSW1,2/17/2022 18:57,9942,9765,9587,2/17/2022 18:57
2297,2/17/2022 20:00,NSW1,2/17/2022 19:27,9611,9439,9268,2/17/2022 19:27
2298,2/17/2022 20:30,NSW1,2/17/2022 19:57,9159,8995,8832,2/17/2022 19:57
2299,2/17/2022 21:00,NSW1,2/17/2022 20:27,8730,8574,8418,2/17/2022 20:27
2300,2/17/2022 21:30,NSW1,2/17/2022 20:57,8537,8385,8232,2/17/2022 20:57
2301,2/17/2022 22:00,NSW1,2/17/2022 21:27,8299,8151,8003,2/17/2022 21:27
2302,2/17/2022 22:30,NSW1,2/17/2022 21:57,8225,8078,7931,2/17/2022 21:57
2303,2/17/2022 23:00,NSW1,2/17/2022 22:27,8000,7857,7714,2/17/2022 22:27
2304,2/17/2022 23:30,NSW1,2/17/2022 22:57,7809,7669,7530,2/17/2022 22:57
2305,2/18/2022 0:00,NSW1,2/17/2022 22:57,7685,7519,7353,2/17/2022 22:57
2306,2/18/2022 0:30,NSW1,2/17/2022 23:57,7480,7346,7212,2/17/2022 23:57
2307,2/18/2022 1:00,NSW1,2/18/2022 0:27,7253,7124,6994,2/18/2022 0:27
2308,2/18/2022 1:30,NSW1,2/18/2022 0:57,6942,6818,6694,2/18/2022 0:57
2309,2/18/2022 2:00,NSW1,2/18/2022 1:27,6740,6619,6499,2/18/2022 1:27
2310,2/18/2022 2:30,NSW1,2/18/2022 1:57,6582,6464,6347,2/18/2022 1:57
2311,2/18/2022 3:00,NSW1,2/18/2022 2:27,6520,6403,6287,2/18/2022 2:27
2312,2/18/2022 3:30,NSW1,2/18/2022 2:57,6552,6435,6318,2/18/2022 2:57
2313,2/18/2022 4:00,NSW1,2/18/2022 3:27,6641,6523,6404,2/18/2022 3:27
2314,2/18/2022 4:30,NSW1,2/18/2022 3:57,6787,6666,6544,2/18/2022 3:57
2315,2/18/2022 5:00,NSW1,2/18/2022 4:27,6997,6872,6747,2/18/2022 4:27
2316,2/18/2022 5:30,NSW1,2/18/2022 4:57,7499,7365,7231,2/18/2022 4:57
2317,2/18/2022 6:00,NSW1,2/18/2022 5:27,7673,7536,7399,2/18/2022 5:27
2318,2/18/2022 6:30,NSW1,2/18/2022 5:57,8069,7925,7781,2/18/2022 5:57
2319,2/18/2022 7:00,NSW1,2/18/2022 6:27,8021,7877,7734,2/18/2022 6:27
2320,2/18/2022 7:30,NSW1,2/18/2022 6:57,8178,8032,7885,2/18/2022 6:57
2321,2/18/2022 8:00,NSW1,2/18/2022 7:27,8145,8000,7854,2/18/2022 7:27
2322,2/18/2022 8:30,NSW1,2/18/2022 7:57,8047,7903,7760,2/18/2022 7:57
2323,2/18/2022 9:00,NSW1,2/18/2022 8:27,7885,7744,7603,2/18/2022 8:27
2324,2/18/2022 9:30,NSW1,2/18/2022 8:57,7704,7566,7428,2/18/2022 8:57
2325,2/18/2022 10:00,NSW1,2/18/2022 9:27,7626,7489,7353,2/18/2022 9:27
2326,2/18/2022 10:30,NSW1,2/18/2022 9:57,7567,7432,7297,2/18/2022 9:57
2327,2/18/2022 11:00,NSW1,2/18/2022 10:27,7614,7478,7342,2/18/2022 10:27
2328,2/18/2022 11:30,NSW1,2/18/2022 10:57,7671,7534,7397,2/18/2022 10:57
2329,2/18/2022 12:00,NSW1,2/18/2022 11:27,7876,7735,7594,2/18/2022 11:27
2330,2/18/2022 12:30,NSW1,2/18/2022 11:57,8036,7892,7748,2/18/2022 11:57
2331,2/18/2022 13:00,NSW1,2/18/2022 12:27,8280,8132,7984,2/18/2022 12:27
2332,2/18/2022 13:30,NSW1,2/18/2022 12:57,8611,8457,8304,2/18/2022 12:57
2333,2/18/2022 14:00,NSW1,2/18/2022 13:27,8846,8688,8530,2/18/2022 13:27
2334,2/18/2022 14:30,NSW1,2/18/2022 13:57,9140,8976,8813,2/18/2022 13:57
2335,2/18/2022 15:00,NSW1,2/18/2022 14:27,9395,9228,9060,2/18/2022 14:27
2336,2/18/2022 15:30,NSW1,2/18/2022 14:57,9653,9481,9308,2/18/2022 14:57
2337,2/18/2022 16:00,NSW1,2/18/2022 15:27,10028,9849,9670,2/18/2022 15:27
2338,2/18/2022 16:30,NSW1,2/18/2022 15:57,10103,9923,9742,2/18/2022 15:57
2339,2/18/2022 17:00,NSW1,2/18/2022 16:27,10220,10037,9855,2/18/2022 16:27
2340,2/18/2022 17:30,NSW1,2/18/2022 16:57,10227,10044,9861,2/18/2022 16:57
2341,2/18/2022 18:00,NSW1,2/18/2022 17:27,10165,9983,9802,2/18/2022 17:27
2342,2/18/2022 18:30,NSW1,2/18/2022 17:57,9941,9763,9586,2/18/2022 17:57
2343,2/18/2022 19:00,NSW1,2/18/2022 18:27,9797,9622,9447,2/18/2022 18:27
2344,2/18/2022 19:30,NSW1,2/18/2022 18:57,9662,9490,9317,2/18/2022 18:57
2345,2/18/2022 20:00,NSW1,2/18/2022 19:27,9457,9288,9119,2/18/2022 19:27
2346,2/18/2022 20:30,NSW1,2/18/2022 19:57,9136,8973,8810,2/18/2022 19:57
2347,2/18/2022 21:00,NSW1,2/18/2022 20:27,8842,8684,8526,2/18/2022 20:27
2348,2/18/2022 21:30,NSW1,2/18/2022 20:57,8668,8513,8359,2/18/2022 20:57
2349,2/18/2022 22:00,NSW1,2/18/2022 21:27,8407,8257,8107,2/18/2022 21:27
2350,2/18/2022 22:30,NSW1,2/18/2022 21:57,8246,8098,7951,2/18/2022 21:57
2351,2/18/2022 23:00,NSW1,2/18/2022 22:27,8062,7918,7774,2/18/2022 22:27
2352,2/18/2022 23:30,NSW1,2/18/2022 22:57,7798,7658,7519,2/18/2022 22:57
2353,2/19/2022 0:00,NSW1,2/18/2022 22:57,7672,7506,7340,2/18/2022 22:57
2354,2/19/2022 0:30,NSW1,2/18/2022 23:57,7433,7313,7192,2/18/2022 23:57
2355,2/19/2022 1:00,NSW1,2/19/2022 0:27,7156,7040,6924,2/19/2022 0:27
2356,2/19/2022 1:30,NSW1,2/19/2022 0:57,6879,6768,6657,2/19/2022 0:57
2357,2/19/2022 2:00,NSW1,2/19/2022 1:27,6680,6572,6464,2/19/2022 1:27
2358,2/19/2022 2:30,NSW1,2/19/2022 1:57,6584,6478,6371,2/19/2022 1:57
2359,2/19/2022 3:00,NSW1,2/19/2022 2:27,6514,6409,6304,2/19/2022 2:27
2360,2/19/2022 3:30,NSW1,2/19/2022 2:57,6469,6364,6260,2/19/2022 2:57
2361,2/19/2022 4:00,NSW1,2/19/2022 3:27,6488,6383,6278,2/19/2022 3:27
2362,2/19/2022 4:30,NSW1,2/19/2022 3:57,6506,6401,6295,2/19/2022 3:57
2363,2/19/2022 5:00,NSW1,2/19/2022 4:27,6582,6476,6370,2/19/2022 4:27
2364,2/19/2022 5:30,NSW1,2/19/2022 4:57,6762,6653,6543,2/19/2022 4:57
2365,2/19/2022 6:00,NSW1,2/19/2022 5:28,6884,6772,6661,2/19/2022 5:28
2366,2/19/2022 6:30,NSW1,2/19/2022 5:57,7052,6938,6824,2/19/2022 5:57
2367,2/19/2022 7:00,NSW1,2/19/2022 6:27,7109,6994,6879,2/19/2022 6:27
2368,2/19/2022 7:30,NSW1,2/19/2022 6:57,7327,7209,7090,2/19/2022 6:57
2369,2/19/2022 8:00,NSW1,2/19/2022 7:27,7296,7178,7060,2/19/2022 7:27
2370,2/19/2022 8:30,NSW1,2/19/2022 7:57,7312,7194,7075,2/19/2022 7:57
2371,2/19/2022 9:00,NSW1,2/19/2022 8:27,7158,7043,6927,2/19/2022 8:27
2372,2/19/2022 9:30,NSW1,2/19/2022 8:57,7056,6942,6828,2/19/2022 8:57
2373,2/19/2022 10:00,NSW1,2/19/2022 9:27,7029,6915,6802,2/19/2022 9:27
2374,2/19/2022 10:30,NSW1,2/19/2022 9:57,6988,6875,6762,2/19/2022 9:57
2375,2/19/2022 11:00,NSW1,2/19/2022 10:27,6976,6863,6750,2/19/2022 10:27
2376,2/19/2022 11:30,NSW1,2/19/2022 10:57,7009,6896,6783,2/19/2022 10:57
2377,2/19/2022 12:00,NSW1,2/19/2022 11:27,6808,6698,6588,2/19/2022 11:27
2378,2/19/2022 12:30,NSW1,2/19/2022 11:57,6688,6580,6472,2/19/2022 11:57
2379,2/19/2022 13:00,NSW1,2/19/2022 12:27,6498,6393,6288,2/19/2022 12:27
2380,2/19/2022 13:30,NSW1,2/19/2022 12:57,6663,6555,6447,2/19/2022 12:57
2381,2/19/2022 14:00,NSW1,2/19/2022 13:27,6769,6660,6550,2/19/2022 13:27
2382,2/19/2022 14:30,NSW1,2/19/2022 13:57,6869,6758,6647,2/19/2022 13:57
2383,2/19/2022 15:00,NSW1,2/19/2022 14:27,7141,7025,6910,2/19/2022 14:27
2384,2/19/2022 15:30,NSW1,2/19/2022 14:57,7208,7091,6974,2/19/2022 14:57
2385,2/19/2022 16:00,NSW1,2/19/2022 15:27,7590,7468,7345,2/19/2022 15:27
2386,2/19/2022 16:30,NSW1,2/19/2022 15:57,7723,7598,7473,2/19/2022 15:57
2387,2/19/2022 17:00,NSW1,2/19/2022 16:27,7883,7755,7628,2/19/2022 16:27
2388,2/19/2022 17:30,NSW1,2/19/2022 16:57,8028,7898,7768,2/19/2022 16:57
2389,2/19/2022 18:00,NSW1,2/19/2022 17:27,8129,7997,7866,2/19/2022 17:27
2390,2/19/2022 18:30,NSW1,2/19/2022 17:57,8082,7951,7820,2/19/2022 17:57
2391,2/19/2022 19:00,NSW1,2/19/2022 18:27,8097,7966,7835,2/19/2022 18:27
2392,2/19/2022 19:30,NSW1,2/19/2022 18:57,8113,7982,7850,2/19/2022 18:57
2393,2/19/2022 20:00,NSW1,2/19/2022 19:27,7998,7869,7739,2/19/2022 19:27
2394,2/19/2022 20:30,NSW1,2/19/2022 19:57,7869,7742,7614,2/19/2022 19:57
2395,2/19/2022 21:00,NSW1,2/19/2022 20:27,7666,7542,7418,2/19/2022 20:27
2396,2/19/2022 21:30,NSW1,2/19/2022 20:57,7587,7465,7342,2/19/2022 20:57
2397,2/19/2022 22:00,NSW1,2/19/2022 21:27,7537,7415,7293,2/19/2022 21:27
2398,2/19/2022 22:30,NSW1,2/19/2022 21:57,7530,7409,7287,2/19/2022 21:57
2399,2/19/2022 23:00,NSW1,2/19/2022 22:27,7365,7246,7127,2/19/2022 22:27
2400,2/19/2022 23:30,NSW1,2/19/2022 22:57,7179,7063,6947,2/19/2022 22:57
2401,2/20/2022 0:00,NSW1,2/19/2022 22:57,7077,6947,6818,2/19/2022 22:57
2402,2/20/2022 0:30,NSW1,2/19/2022 23:57,6954,6823,6691,2/19/2022 23:57
2403,2/20/2022 1:00,NSW1,2/20/2022 0:27,6736,6609,6482,2/20/2022 0:27
2404,2/20/2022 1:30,NSW1,2/20/2022 0:57,6512,6388,6265,2/20/2022 0:57
2405,2/20/2022 2:00,NSW1,2/20/2022 1:27,6327,6207,6087,2/20/2022 1:27
2406,2/20/2022 2:30,NSW1,2/20/2022 1:57,6243,6125,6007,2/20/2022 1:57
2407,2/20/2022 3:00,NSW1,2/20/2022 2:27,6185,6068,5951,2/20/2022 2:27
2408,2/20/2022 3:30,NSW1,2/20/2022 2:57,6143,6026,5910,2/20/2022 2:57
2409,2/20/2022 4:00,NSW1,2/20/2022 3:27,6130,6014,5898,2/20/2022 3:27
2410,2/20/2022 4:30,NSW1,2/20/2022 3:57,6196,6079,5962,2/20/2022 3:57
2411,2/20/2022 5:00,NSW1,2/20/2022 4:27,6223,6105,5987,2/20/2022 4:27
2412,2/20/2022 5:30,NSW1,2/20/2022 4:57,6365,6244,6124,2/20/2022 4:57
2413,2/20/2022 6:00,NSW1,2/20/2022 5:27,6403,6282,6161,2/20/2022 5:27
2414,2/20/2022 6:30,NSW1,2/20/2022 5:57,6588,6463,6339,2/20/2022 5:57
2415,2/20/2022 7:00,NSW1,2/20/2022 6:27,6661,6535,6409,2/20/2022 6:27
2416,2/20/2022 7:30,NSW1,2/20/2022 6:57,6575,6450,6326,2/20/2022 6:57
2417,2/20/2022 8:00,NSW1,2/20/2022 7:27,6537,6413,6290,2/20/2022 7:27
2418,2/20/2022 8:30,NSW1,2/20/2022 7:57,6637,6511,6386,2/20/2022 7:57
2419,2/20/2022 9:00,NSW1,2/20/2022 8:27,6373,6252,6132,2/20/2022 8:27
2420,2/20/2022 9:30,NSW1,2/20/2022 8:57,6273,6154,6036,2/20/2022 8:57
2421,2/20/2022 10:00,NSW1,2/20/2022 9:27,6130,6014,5898,2/20/2022 9:27
2422,2/20/2022 10:30,NSW1,2/20/2022 9:57,6168,6052,5935,2/20/2022 9:57
2423,2/20/2022 11:00,NSW1,2/20/2022 10:27,6133,6017,5901,2/20/2022 10:27
2424,2/20/2022 11:30,NSW1,2/20/2022 10:57,6245,6127,6009,2/20/2022 10:57
2425,2/20/2022 12:00,NSW1,2/20/2022 11:27,6249,6131,6013,2/20/2022 11:27
2426,2/20/2022 12:30,NSW1,2/20/2022 11:57,6280,6161,6042,2/20/2022 11:57
2427,2/20/2022 13:00,NSW1,2/20/2022 12:27,6445,6323,6201,2/20/2022 12:27
2428,2/20/2022 13:30,NSW1,2/20/2022 12:57,6529,6406,6282,2/20/2022 12:57
2429,2/20/2022 14:00,NSW1,2/20/2022 13:27,6796,6668,6539,2/20/2022 13:27
2430,2/20/2022 14:30,NSW1,2/20/2022 13:57,7164,7029,6893,2/20/2022 13:57
2431,2/20/2022 15:00,NSW1,2/20/2022 14:27,7638,7493,7349,2/20/2022 14:27
2432,2/20/2022 15:30,NSW1,2/20/2022 14:57,7981,7830,7679,2/20/2022 14:57
2433,2/20/2022 16:00,NSW1,2/20/2022 15:27,8452,8293,8133,2/20/2022 15:27
2434,2/20/2022 16:30,NSW1,2/20/2022 15:57,8774,8608,8442,2/20/2022 15:57
2435,2/20/2022 17:00,NSW1,2/20/2022 16:27,9419,9241,9063,2/20/2022 16:27
2436,2/20/2022 17:30,NSW1,2/20/2022 16:57,9807,9622,9436,2/20/2022 16:57
2437,2/20/2022 18:00,NSW1,2/20/2022 17:27,9964,9776,9587,2/20/2022 17:27
2438,2/20/2022 18:30,NSW1,2/20/2022 17:57,9949,9761,9573,2/20/2022 17:57
2439,2/20/2022 19:00,NSW1,2/20/2022 18:27,9866,9679,9493,2/20/2022 18:27
2440,2/20/2022 19:30,NSW1,2/20/2022 18:57,9735,9551,9367,2/20/2022 18:57
2441,2/20/2022 20:00,NSW1,2/20/2022 19:27,9523,9343,9163,2/20/2022 19:27
2442,2/20/2022 20:30,NSW1,2/20/2022 19:57,9220,9045,8871,2/20/2022 19:57
2443,2/20/2022 21:00,NSW1,2/20/2022 20:27,8865,8698,8530,2/20/2022 20:27
2444,2/20/2022 21:30,NSW1,2/20/2022 20:57,8573,8411,8249,2/20/2022 20:57
2445,2/20/2022 22:00,NSW1,2/20/2022 21:27,8338,8180,8022,2/20/2022 21:27
2446,2/20/2022 22:30,NSW1,2/20/2022 21:57,8150,7996,7842,2/20/2022 21:57
2447,2/20/2022 23:00,NSW1,2/20/2022 22:27,7852,7704,7555,2/20/2022 22:27
2448,2/20/2022 23:30,NSW1,2/20/2022 22:57,7627,7483,7339,2/20/2022 22:57
2449,2/21/2022 0:00,NSW1,2/20/2022 22:57,7477,7303,7128,2/20/2022 22:57
2450,2/21/2022 0:30,NSW1,2/20/2022 23:57,7261,7131,7001,2/20/2022 23:57
2451,2/21/2022 1:00,NSW1,2/21/2022 0:27,7032,6906,6781,2/21/2022 0:27
2452,2/21/2022 1:30,NSW1,2/21/2022 0:57,6795,6673,6552,2/21/2022 0:57
2453,2/21/2022 2:00,NSW1,2/21/2022 1:27,6616,6498,6379,2/21/2022 1:27
