,INTERVAL_DATETIME,REGIONID,ACTUAL_OPERATIONAL_DEMAND,LASTCHANGED
3147,3/7/2022 13:00,NSW1,8483,3/7/2022 13:00
3148,3/7/2022 13:30,NSW1,8483,3/7/2022 13:30
3149,3/7/2022 14:00,NSW1,8514,3/7/2022 14:00
3150,3/7/2022 14:30,NSW1,8625,3/7/2022 14:30
3151,3/7/2022 15:00,NSW1,8816,3/7/2022 15:00
3152,3/7/2022 15:30,NSW1,9029,3/7/2022 15:30
3153,3/7/2022 16:00,NSW1,9242,3/7/2022 16:00
3154,3/7/2022 16:30,NSW1,9455,3/7/2022 16:30
3155,3/7/2022 17:00,NSW1,9703,3/7/2022 17:00
3156,3/7/2022 17:30,NSW1,9697,3/7/2022 17:30
3157,3/7/2022 18:00,NSW1,9675,3/7/2022 18:00
3158,3/7/2022 18:30,NSW1,9509,3/7/2022 18:30
3159,3/7/2022 19:00,NSW1,9286,3/7/2022 19:00
3160,3/7/2022 19:30,NSW1,9073,3/7/2022 19:30
3161,3/7/2022 20:00,NSW1,8837,3/7/2022 20:00
3162,3/7/2022 20:30,NSW1,8575,3/7/2022 20:30
3163,3/7/2022 21:00,NSW1,8326,3/7/2022 21:00
3164,3/7/2022 21:30,NSW1,8179,3/7/2022 21:30
3165,3/7/2022 22:00,NSW1,8027,3/7/2022 22:00
3166,3/7/2022 22:30,NSW1,7982,3/7/2022 22:30
3167,3/7/2022 23:00,NSW1,7823,3/7/2022 23:00
3168,3/7/2022 23:30,NSW1,7669,3/7/2022 23:30
3169,3/8/2022 0:00,NSW1,7547,3/8/2022 0:00
3170,3/8/2022 0:30,NSW1,7379,3/8/2022 0:30
3171,3/8/2022 1:00,NSW1,7160,3/8/2022 1:00
3172,3/8/2022 1:30,NSW1,6910,3/8/2022 1:30
3173,3/8/2022 2:00,NSW1,6706,3/8/2022 2:00
3174,3/8/2022 2:30,NSW1,6569,3/8/2022 2:30
3175,3/8/2022 3:00,NSW1,6488,3/8/2022 3:00
3176,3/8/2022 3:30,NSW1,6485,3/8/2022 3:30
3177,3/8/2022 4:00,NSW1,6532,3/8/2022 4:00
3178,3/8/2022 4:30,NSW1,6696,3/8/2022 4:30
3179,3/8/2022 5:00,NSW1,6888,3/8/2022 5:00
3180,3/8/2022 5:30,NSW1,7290,3/8/2022 5:30
3181,3/8/2022 6:00,NSW1,7710,3/8/2022 6:00
3182,3/8/2022 6:30,NSW1,8131,3/8/2022 6:30
3183,3/8/2022 7:00,NSW1,8427,3/8/2022 7:00
3184,3/8/2022 7:30,NSW1,8617,3/8/2022 7:30
3185,3/8/2022 8:00,NSW1,8662,3/8/2022 8:00
3186,3/8/2022 8:30,NSW1,8696,3/8/2022 8:30
3187,3/8/2022 9:00,NSW1,8617,3/8/2022 9:00
3188,3/8/2022 9:30,NSW1,8517,3/8/2022 9:30
3189,3/8/2022 10:00,NSW1,8481,3/8/2022 10:00
3190,3/8/2022 10:30,NSW1,8502,3/8/2022 10:30
3191,3/8/2022 11:00,NSW1,8461,3/8/2022 11:00
3192,3/8/2022 11:30,NSW1,8425,3/8/2022 11:30
3193,3/8/2022 12:00,NSW1,8397,3/8/2022 12:00
3194,3/8/2022 12:30,NSW1,8420,3/8/2022 12:30
3195,3/8/2022 13:00,NSW1,8396,3/8/2022 13:00
3196,3/8/2022 13:30,NSW1,8334,3/8/2022 13:30
3197,3/8/2022 14:00,NSW1,8365,3/8/2022 14:00
3198,3/8/2022 14:30,NSW1,8329,3/8/2022 14:30
3199,3/8/2022 15:00,NSW1,8443,3/8/2022 15:00
3200,3/8/2022 15:30,NSW1,8588,3/8/2022 15:30
3201,3/8/2022 16:00,NSW1,8686,3/8/2022 16:00
3202,3/8/2022 16:30,NSW1,8783,3/8/2022 16:30
3203,3/8/2022 17:00,NSW1,8918,3/8/2022 17:00
3204,3/8/2022 17:30,NSW1,8931,3/8/2022 17:30
3205,3/8/2022 18:00,NSW1,8923,3/8/2022 18:00
3206,3/8/2022 18:30,NSW1,8811,3/8/2022 18:30
3207,3/8/2022 19:00,NSW1,8710,3/8/2022 19:00
3208,3/8/2022 19:30,NSW1,8535,3/8/2022 19:30
3209,3/8/2022 20:00,NSW1,8298,3/8/2022 20:00
3210,3/8/2022 20:30,NSW1,8072,3/8/2022 20:30
3211,3/8/2022 21:00,NSW1,7889,3/8/2022 21:00
3212,3/8/2022 21:30,NSW1,7797,3/8/2022 21:30
3213,3/8/2022 22:00,NSW1,7700,3/8/2022 22:00
3214,3/8/2022 22:30,NSW1,7646,3/8/2022 22:30
3215,3/8/2022 23:00,NSW1,7547,3/8/2022 23:00
3216,3/8/2022 23:30,NSW1,7408,3/8/2022 23:30
3217,3/9/2022 0:00,NSW1,7276,3/9/2022 0:00
3218,3/9/2022 0:30,NSW1,7087,3/9/2022 0:30
3219,3/9/2022 1:00,NSW1,6898,3/9/2022 1:00
3220,3/9/2022 1:30,NSW1,6632,3/9/2022 1:30
3221,3/9/2022 2:00,NSW1,6433,3/9/2022 2:00
3222,3/9/2022 2:30,NSW1,6312,3/9/2022 2:30
3223,3/9/2022 3:00,NSW1,6226,3/9/2022 3:00
3224,3/9/2022 3:30,NSW1,6232,3/9/2022 3:30
3225,3/9/2022 4:00,NSW1,6297,3/9/2022 4:00
3226,3/9/2022 4:30,NSW1,6447,3/9/2022 4:30
3227,3/9/2022 5:00,NSW1,6664,3/9/2022 5:00
3228,3/9/2022 5:30,NSW1,7034,3/9/2022 5:30
3229,3/9/2022 6:00,NSW1,7439,3/9/2022 6:00
3230,3/9/2022 6:30,NSW1,7754,3/9/2022 6:30
3231,3/9/2022 7:00,NSW1,7923,3/9/2022 7:00
3232,3/9/2022 7:30,NSW1,7973,3/9/2022 7:30
3233,3/9/2022 8:00,NSW1,7788,3/9/2022 8:00
3234,3/9/2022 8:30,NSW1,7780,3/9/2022 8:30
3235,3/9/2022 9:00,NSW1,7723,3/9/2022 9:00
3236,3/9/2022 9:30,NSW1,7584,3/9/2022 9:30
3237,3/9/2022 10:00,NSW1,7473,3/9/2022 10:00
3238,3/9/2022 10:30,NSW1,7250,3/9/2022 10:30
3239,3/9/2022 11:00,NSW1,7272,3/9/2022 11:00
3240,3/9/2022 11:30,NSW1,7284,3/9/2022 11:30
3241,3/9/2022 12:00,NSW1,7348,3/9/2022 12:00
3242,3/9/2022 12:30,NSW1,7310,3/9/2022 12:30
3243,3/9/2022 13:00,NSW1,7248,3/9/2022 13:00
3244,3/9/2022 13:30,NSW1,7141,3/9/2022 13:30
3245,3/9/2022 14:00,NSW1,7040,3/9/2022 14:00
3246,3/9/2022 14:30,NSW1,7129,3/9/2022 14:30
3247,3/9/2022 15:00,NSW1,7228,3/9/2022 15:00
3248,3/9/2022 15:30,NSW1,7404,3/9/2022 15:30
3249,3/9/2022 16:00,NSW1,7692,3/9/2022 16:00
3250,3/9/2022 16:30,NSW1,7979,3/9/2022 16:30
3251,3/9/2022 17:00,NSW1,8234,3/9/2022 17:00
3252,3/9/2022 17:30,NSW1,8347,3/9/2022 17:30
3253,3/9/2022 18:00,NSW1,8522,3/9/2022 18:00
3254,3/9/2022 18:30,NSW1,8484,3/9/2022 18:30
3255,3/9/2022 19:00,NSW1,8492,3/9/2022 19:00
3256,3/9/2022 19:30,NSW1,8346,3/9/2022 19:30
3257,3/9/2022 20:00,NSW1,8155,3/9/2022 20:00
3258,3/9/2022 20:30,NSW1,7958,3/9/2022 20:30
3259,3/9/2022 21:00,NSW1,7762,3/9/2022 21:00
3260,3/9/2022 21:30,NSW1,7651,3/9/2022 21:30
3261,3/9/2022 22:00,NSW1,7596,3/9/2022 22:00
3262,3/9/2022 22:30,NSW1,7491,3/9/2022 22:30
3263,3/9/2022 23:00,NSW1,7403,3/9/2022 23:00
3264,3/9/2022 23:30,NSW1,7341,3/9/2022 23:30
3265,3/10/2022 0:00,NSW1,7202,3/10/2022 0:00
3266,3/10/2022 0:30,NSW1,7036,3/10/2022 0:30
3267,3/10/2022 1:00,NSW1,6820,3/10/2022 1:00
3268,3/10/2022 1:30,NSW1,6545,3/10/2022 1:30
3269,3/10/2022 2:00,NSW1,6384,3/10/2022 2:00
3270,3/10/2022 2:30,NSW1,6179,3/10/2022 2:30
3271,3/10/2022 3:00,NSW1,6151,3/10/2022 3:00
3272,3/10/2022 3:30,NSW1,6153,3/10/2022 3:30
3273,3/10/2022 4:00,NSW1,6215,3/10/2022 4:00
3274,3/10/2022 4:30,NSW1,6364,3/10/2022 4:30
3275,3/10/2022 5:00,NSW1,6538,3/10/2022 5:00
3276,3/10/2022 5:30,NSW1,6969,3/10/2022 5:30
3277,3/10/2022 6:00,NSW1,7367,3/10/2022 6:00
3278,3/10/2022 6:30,NSW1,7645,3/10/2022 6:30
3279,3/10/2022 7:00,NSW1,7761,3/10/2022 7:00
3280,3/10/2022 7:30,NSW1,7719,3/10/2022 7:30
3281,3/10/2022 8:00,NSW1,7490,3/10/2022 8:00
3282,3/10/2022 8:30,NSW1,7280,3/10/2022 8:30
3283,3/10/2022 9:00,NSW1,7006,3/10/2022 9:00
3284,3/10/2022 9:30,NSW1,6726,3/10/2022 9:30
3285,3/10/2022 10:00,NSW1,6560,3/10/2022 10:00
3286,3/10/2022 10:30,NSW1,6432,3/10/2022 10:30
3287,3/10/2022 11:00,NSW1,6301,3/10/2022 11:00
3288,3/10/2022 11:30,NSW1,6166,3/10/2022 11:30
3289,3/10/2022 12:00,NSW1,6159,3/10/2022 12:00
3290,3/10/2022 12:30,NSW1,6166,3/10/2022 12:30
3291,3/10/2022 13:00,NSW1,6169,3/10/2022 13:00
3292,3/10/2022 13:30,NSW1,6319,3/10/2022 13:30
3293,3/10/2022 14:00,NSW1,6501,3/10/2022 14:00
3294,3/10/2022 14:30,NSW1,6624,3/10/2022 14:30
3295,3/10/2022 15:00,NSW1,6845,3/10/2022 15:00
3296,3/10/2022 15:30,NSW1,7016,3/10/2022 15:30
3297,3/10/2022 16:00,NSW1,7372,3/10/2022 16:00
3298,3/10/2022 16:30,NSW1,7689,3/10/2022 16:30
3299,3/10/2022 17:00,NSW1,7995,3/10/2022 17:00
3300,3/10/2022 17:30,NSW1,8146,3/10/2022 17:30
3301,3/10/2022 18:00,NSW1,8358,3/10/2022 18:00
3302,3/10/2022 18:30,NSW1,8402,3/10/2022 18:30
3303,3/10/2022 19:00,NSW1,8402,3/10/2022 19:00
3304,3/10/2022 19:30,NSW1,8305,3/10/2022 19:30
3305,3/10/2022 20:00,NSW1,8117,3/10/2022 20:00
3306,3/10/2022 20:30,NSW1,7925,3/10/2022 20:30
3307,3/10/2022 21:00,NSW1,7704,3/10/2022 21:00
3308,3/10/2022 21:30,NSW1,7634,3/10/2022 21:30
3309,3/10/2022 22:00,NSW1,7563,3/10/2022 22:00
3310,3/10/2022 22:30,NSW1,7501,3/10/2022 22:30
3311,3/10/2022 23:00,NSW1,7389,3/10/2022 23:00
3312,3/10/2022 23:30,NSW1,7295,3/10/2022 23:30
3313,3/11/2022 0:00,NSW1,7190,3/11/2022 0:00
3314,3/11/2022 0:30,NSW1,7045,3/11/2022 0:30
3315,3/11/2022 1:00,NSW1,6849,3/11/2022 1:00
3316,3/11/2022 1:30,NSW1,6613,3/11/2022 1:30
3317,3/11/2022 2:00,NSW1,6384,3/11/2022 2:00
3318,3/11/2022 2:30,NSW1,6247,3/11/2022 2:30
3319,3/11/2022 3:00,NSW1,6207,3/11/2022 3:00
3320,3/11/2022 3:30,NSW1,6159,3/11/2022 3:30
3321,3/11/2022 4:00,NSW1,6231,3/11/2022 4:00
3322,3/11/2022 4:30,NSW1,6356,3/11/2022 4:30
3323,3/11/2022 5:00,NSW1,6600,3/11/2022 5:00
3324,3/11/2022 5:30,NSW1,6926,3/11/2022 5:30
3325,3/11/2022 6:00,NSW1,7363,3/11/2022 6:00
3326,3/11/2022 6:30,NSW1,7684,3/11/2022 6:30
3327,3/11/2022 7:00,NSW1,7815,3/11/2022 7:00
3328,3/11/2022 7:30,NSW1,7763,3/11/2022 7:30
3329,3/11/2022 8:00,NSW1,7529,3/11/2022 8:00
3330,3/11/2022 8:30,NSW1,7291,3/11/2022 8:30
3331,3/11/2022 9:00,NSW1,7051,3/11/2022 9:00
3332,3/11/2022 9:30,NSW1,6835,3/11/2022 9:30
3333,3/11/2022 10:00,NSW1,6603,3/11/2022 10:00
3334,3/11/2022 10:30,NSW1,6583,3/11/2022 10:30
3335,3/11/2022 11:00,NSW1,6552,3/11/2022 11:00
3336,3/11/2022 11:30,NSW1,6577,3/11/2022 11:30
3337,3/11/2022 12:00,NSW1,6582,3/11/2022 12:00
3338,3/11/2022 12:30,NSW1,6542,3/11/2022 12:30
3339,3/11/2022 13:00,NSW1,6608,3/11/2022 13:00
3340,3/11/2022 13:30,NSW1,6658,3/11/2022 13:30
3341,3/11/2022 14:00,NSW1,6693,3/11/2022 14:00
3342,3/11/2022 14:30,NSW1,6684,3/11/2022 14:30
3343,3/11/2022 15:00,NSW1,6833,3/11/2022 15:00
3344,3/11/2022 15:30,NSW1,6996,3/11/2022 15:30
3345,3/11/2022 16:00,NSW1,7348,3/11/2022 16:00
3346,3/11/2022 16:30,NSW1,7617,3/11/2022 16:30
3347,3/11/2022 17:00,NSW1,7842,3/11/2022 17:00
3348,3/11/2022 17:30,NSW1,7969,3/11/2022 17:30
3349,3/11/2022 18:00,NSW1,8145,3/11/2022 18:00
3350,3/11/2022 18:30,NSW1,8170,3/11/2022 18:30
3351,3/11/2022 19:00,NSW1,8171,3/11/2022 19:00
3352,3/11/2022 19:30,NSW1,8079,3/11/2022 19:30
3353,3/11/2022 20:00,NSW1,7914,3/11/2022 20:00
3354,3/11/2022 20:30,NSW1,7782,3/11/2022 20:30
3355,3/11/2022 21:00,NSW1,7622,3/11/2022 21:00
3356,3/11/2022 21:30,NSW1,7584,3/11/2022 21:30
3357,3/11/2022 22:00,NSW1,7553,3/11/2022 22:00
3358,3/11/2022 22:30,NSW1,7508,3/11/2022 22:30
3359,3/11/2022 23:00,NSW1,7427,3/11/2022 23:00
3360,3/11/2022 23:30,NSW1,7283,3/11/2022 23:30
3361,3/12/2022 0:00,NSW1,7146,3/12/2022 0:00
3362,3/12/2022 0:30,NSW1,6939,3/12/2022 0:30
3363,3/12/2022 1:00,NSW1,6722,3/12/2022 1:00
3364,3/12/2022 1:30,NSW1,6461,3/12/2022 1:30
3365,3/12/2022 2:00,NSW1,6252,3/12/2022 2:00
3366,3/12/2022 2:30,NSW1,6128,3/12/2022 2:30
3367,3/12/2022 3:00,NSW1,6042,3/12/2022 3:00
3368,3/12/2022 3:30,NSW1,6001,3/12/2022 3:30
3369,3/12/2022 4:00,NSW1,5971,3/12/2022 4:00
3370,3/12/2022 4:30,NSW1,6033,3/12/2022 4:30
3371,3/12/2022 5:00,NSW1,6102,3/12/2022 5:00
3372,3/12/2022 5:30,NSW1,6265,3/12/2022 5:30
3373,3/12/2022 6:00,NSW1,6446,3/12/2022 6:00
3374,3/12/2022 6:30,NSW1,6666,3/12/2022 6:30
3375,3/12/2022 7:00,NSW1,6801,3/12/2022 7:00
3376,3/12/2022 7:30,NSW1,6893,3/12/2022 7:30
3377,3/12/2022 8:00,NSW1,6885,3/12/2022 8:00
3378,3/12/2022 8:30,NSW1,6854,3/12/2022 8:30
3379,3/12/2022 9:00,NSW1,6726,3/12/2022 9:00
3380,3/12/2022 9:30,NSW1,6449,3/12/2022 9:30
3381,3/12/2022 10:00,NSW1,6132,3/12/2022 10:00
3382,3/12/2022 10:30,NSW1,6018,3/12/2022 10:30
3383,3/12/2022 11:00,NSW1,6030,3/12/2022 11:00
3384,3/12/2022 11:30,NSW1,6048,3/12/2022 11:30
3385,3/12/2022 12:00,NSW1,5956,3/12/2022 12:00
3386,3/12/2022 12:30,NSW1,5883,3/12/2022 12:30
3387,3/12/2022 13:00,NSW1,5890,3/12/2022 13:00
3388,3/12/2022 13:30,NSW1,5817,3/12/2022 13:30
3389,3/12/2022 14:00,NSW1,5830,3/12/2022 14:00
3390,3/12/2022 14:30,NSW1,5967,3/12/2022 14:30
3391,3/12/2022 15:00,NSW1,6183,3/12/2022 15:00
3392,3/12/2022 15:30,NSW1,6415,3/12/2022 15:30
3393,3/12/2022 16:00,NSW1,6617,3/12/2022 16:00
3394,3/12/2022 16:30,NSW1,6945,3/12/2022 16:30
3395,3/12/2022 17:00,NSW1,7346,3/12/2022 17:00
3396,3/12/2022 17:30,NSW1,7633,3/12/2022 17:30
3397,3/12/2022 18:00,NSW1,7820,3/12/2022 18:00
3398,3/12/2022 18:30,NSW1,7832,3/12/2022 18:30
3399,3/12/2022 19:00,NSW1,7861,3/12/2022 19:00
3400,3/12/2022 19:30,NSW1,7762,3/12/2022 19:30
3401,3/12/2022 20:00,NSW1,7587,3/12/2022 20:00
3402,3/12/2022 20:30,NSW1,7420,3/12/2022 20:30
3403,3/12/2022 21:00,NSW1,7302,3/12/2022 21:00
3404,3/12/2022 21:30,NSW1,7223,3/12/2022 21:30
3405,3/12/2022 22:00,NSW1,7180,3/12/2022 22:00
3406,3/12/2022 22:30,NSW1,7156,3/12/2022 22:30
3407,3/12/2022 23:00,NSW1,7010,3/12/2022 23:00
3408,3/12/2022 23:30,NSW1,6864,3/12/2022 23:30
3409,3/13/2022 0:00,NSW1,6744,3/13/2022 0:00
3410,3/13/2022 0:30,NSW1,6600,3/13/2022 0:30
3411,3/13/2022 1:00,NSW1,6444,3/13/2022 1:00
3412,3/13/2022 1:30,NSW1,6215,3/13/2022 1:30
3413,3/13/2022 2:00,NSW1,6077,3/13/2022 2:00
3414,3/13/2022 2:30,NSW1,5970,3/13/2022 2:30
3415,3/13/2022 3:00,NSW1,5874,3/13/2022 3:00
3416,3/13/2022 3:30,NSW1,5803,3/13/2022 3:30
3417,3/13/2022 4:00,NSW1,5829,3/13/2022 4:00
3418,3/13/2022 4:30,NSW1,5863,3/13/2022 4:30
3419,3/13/2022 5:00,NSW1,5856,3/13/2022 5:00
3420,3/13/2022 5:30,NSW1,5951,3/13/2022 5:30
3421,3/13/2022 6:00,NSW1,6110,3/13/2022 6:00
3422,3/13/2022 6:30,NSW1,6204,3/13/2022 6:30
3423,3/13/2022 7:00,NSW1,6350,3/13/2022 7:00
3424,3/13/2022 7:30,NSW1,6456,3/13/2022 7:30
3425,3/13/2022 8:00,NSW1,6521,3/13/2022 8:00
3426,3/13/2022 8:30,NSW1,6617,3/13/2022 8:30
3427,3/13/2022 9:00,NSW1,6478,3/13/2022 9:00
3428,3/13/2022 9:30,NSW1,6359,3/13/2022 9:30
3429,3/13/2022 10:00,NSW1,6324,3/13/2022 10:00
3430,3/13/2022 10:30,NSW1,6237,3/13/2022 10:30
3431,3/13/2022 11:00,NSW1,6177,3/13/2022 11:00
3432,3/13/2022 11:30,NSW1,6188,3/13/2022 11:30
3433,3/13/2022 12:00,NSW1,6290,3/13/2022 12:00
3434,3/13/2022 12:30,NSW1,6263,3/13/2022 12:30
3435,3/13/2022 13:00,NSW1,6158,3/13/2022 13:00
3436,3/13/2022 13:30,NSW1,6026,3/13/2022 13:30
3437,3/13/2022 14:00,NSW1,6004,3/13/2022 14:00
3438,3/13/2022 14:30,NSW1,6006,3/13/2022 14:30
3439,3/13/2022 15:00,NSW1,6292,3/13/2022 15:00
3440,3/13/2022 15:30,NSW1,6503,3/13/2022 15:30
3441,3/13/2022 16:00,NSW1,6781,3/13/2022 16:00
3442,3/13/2022 16:30,NSW1,7045,3/13/2022 16:30
3443,3/13/2022 17:00,NSW1,7419,3/13/2022 17:00
3444,3/13/2022 17:30,NSW1,7699,3/13/2022 17:30
3445,3/13/2022 18:00,NSW1,7924,3/13/2022 18:00
3446,3/13/2022 18:30,NSW1,8005,3/13/2022 18:30
3447,3/13/2022 19:00,NSW1,8027,3/13/2022 19:00
3448,3/13/2022 19:30,NSW1,7874,3/13/2022 19:30
3449,3/13/2022 20:00,NSW1,7751,3/13/2022 20:00
3450,3/13/2022 20:30,NSW1,7622,3/13/2022 20:30
3451,3/13/2022 21:00,NSW1,7449,3/13/2022 21:00
3452,3/13/2022 21:30,NSW1,7339,3/13/2022 21:30
3453,3/13/2022 22:00,NSW1,7219,3/13/2022 22:00
3454,3/13/2022 22:30,NSW1,7124,3/13/2022 22:30
3455,3/13/2022 23:00,NSW1,6970,3/13/2022 23:00
3456,3/13/2022 23:30,NSW1,6781,3/13/2022 23:30
3457,3/14/2022 0:00,NSW1,6679,3/14/2022 0:00
3458,3/14/2022 0:30,NSW1,6527,3/14/2022 0:30
3459,3/14/2022 1:00,NSW1,6397,3/14/2022 1:00
3460,3/14/2022 1:30,NSW1,6188,3/14/2022 1:30
3461,3/14/2022 2:00,NSW1,6050,3/14/2022 2:00
3462,3/14/2022 2:30,NSW1,5990,3/14/2022 2:30
3463,3/14/2022 3:00,NSW1,5927,3/14/2022 3:00
3464,3/14/2022 3:30,NSW1,5938,3/14/2022 3:30
3465,3/14/2022 4:00,NSW1,6024,3/14/2022 4:00
3466,3/14/2022 4:30,NSW1,6236,3/14/2022 4:30
3467,3/14/2022 5:00,NSW1,6412,3/14/2022 5:00
3468,3/14/2022 5:30,NSW1,6814,3/14/2022 5:30
3469,3/14/2022 6:00,NSW1,7158,3/14/2022 6:00
3470,3/14/2022 6:30,NSW1,7464,3/14/2022 6:30
3471,3/14/2022 7:00,NSW1,7606,3/14/2022 7:00
3472,3/14/2022 7:30,NSW1,7556,3/14/2022 7:30
3473,3/14/2022 8:00,NSW1,7348,3/14/2022 8:00
3474,3/14/2022 8:30,NSW1,7185,3/14/2022 8:30
3475,3/14/2022 9:00,NSW1,7030,3/14/2022 9:00
3476,3/14/2022 9:30,NSW1,6922,3/14/2022 9:30
3477,3/14/2022 10:00,NSW1,6884,3/14/2022 10:00
3478,3/14/2022 10:30,NSW1,6873,3/14/2022 10:30
3479,3/14/2022 11:00,NSW1,6817,3/14/2022 11:00
3480,3/14/2022 11:30,NSW1,6863,3/14/2022 11:30
3481,3/14/2022 12:00,NSW1,6993,3/14/2022 12:00
3482,3/14/2022 12:30,NSW1,7093,3/14/2022 12:30
3483,3/14/2022 13:00,NSW1,7168,3/14/2022 13:00
3484,3/14/2022 13:30,NSW1,7154,3/14/2022 13:30
3485,3/14/2022 14:00,NSW1,7117,3/14/2022 14:00
3486,3/14/2022 14:30,NSW1,6973,3/14/2022 14:30
3487,3/14/2022 15:00,NSW1,7136,3/14/2022 15:00
3488,3/14/2022 15:30,NSW1,7491,3/14/2022 15:30
3489,3/14/2022 16:00,NSW1,7782,3/14/2022 16:00
3490,3/14/2022 16:30,NSW1,8090,3/14/2022 16:30
3491,3/14/2022 17:00,NSW1,8335,3/14/2022 17:00
3492,3/14/2022 17:30,NSW1,8451,3/14/2022 17:30
3493,3/14/2022 18:00,NSW1,8533,3/14/2022 18:00
3494,3/14/2022 18:30,NSW1,8510,3/14/2022 18:30
3495,3/14/2022 19:00,NSW1,8480,3/14/2022 19:00
3496,3/14/2022 19:30,NSW1,8344,3/14/2022 19:30
3497,3/14/2022 20:00,NSW1,8140,3/14/2022 20:00
3498,3/14/2022 20:30,NSW1,7926,3/14/2022 20:30
3499,3/14/2022 21:00,NSW1,7732,3/14/2022 21:00
3500,3/14/2022 21:30,NSW1,7601,3/14/2022 21:30
3501,3/14/2022 22:00,NSW1,7504,3/14/2022 22:00
3502,3/14/2022 22:30,NSW1,7481,3/14/2022 22:30
3503,3/14/2022 23:00,NSW1,7356,3/14/2022 23:00
3504,3/14/2022 23:30,NSW1,7265,3/14/2022 23:30
3505,3/15/2022 0:00,NSW1,7171,3/15/2022 0:00
3506,3/15/2022 0:30,NSW1,6967,3/15/2022 0:30
3507,3/15/2022 1:00,NSW1,6794,3/15/2022 1:00
3508,3/15/2022 1:30,NSW1,6579,3/15/2022 1:30
3509,3/15/2022 2:00,NSW1,6362,3/15/2022 2:00
3510,3/15/2022 2:30,NSW1,6230,3/15/2022 2:30
3511,3/15/2022 3:00,NSW1,6187,3/15/2022 3:00
3512,3/15/2022 3:30,NSW1,6153,3/15/2022 3:30
3513,3/15/2022 4:00,NSW1,6229,3/15/2022 4:00
3514,3/15/2022 4:30,NSW1,6384,3/15/2022 4:30
3515,3/15/2022 5:00,NSW1,6567,3/15/2022 5:00
3516,3/15/2022 5:30,NSW1,6907,3/15/2022 5:30
3517,3/15/2022 6:00,NSW1,7322,3/15/2022 6:00
3518,3/15/2022 6:30,NSW1,7618,3/15/2022 6:30
3519,3/15/2022 7:00,NSW1,7745,3/15/2022 7:00
3520,3/15/2022 7:30,NSW1,7680,3/15/2022 7:30
3521,3/15/2022 8:00,NSW1,7512,3/15/2022 8:00
3522,3/15/2022 8:30,NSW1,7376,3/15/2022 8:30
3523,3/15/2022 9:00,NSW1,6926,3/15/2022 9:00
3524,3/15/2022 9:30,NSW1,6906,3/15/2022 9:30
3525,3/15/2022 10:00,NSW1,6807,3/15/2022 10:00
3526,3/15/2022 10:30,NSW1,6616,3/15/2022 10:30
3527,3/15/2022 11:00,NSW1,6553,3/15/2022 11:00
3528,3/15/2022 11:30,NSW1,6550,3/15/2022 11:30
3529,3/15/2022 12:00,NSW1,6601,3/15/2022 12:00
3530,3/15/2022 12:30,NSW1,6617,3/15/2022 12:30
3531,3/15/2022 13:00,NSW1,6589,3/15/2022 13:00
3532,3/15/2022 13:30,NSW1,6634,3/15/2022 13:30
3533,3/15/2022 14:00,NSW1,6694,3/15/2022 14:00
3534,3/15/2022 14:30,NSW1,6818,3/15/2022 14:30
3535,3/15/2022 15:00,NSW1,7062,3/15/2022 15:00
3536,3/15/2022 15:30,NSW1,7385,3/15/2022 15:30
3537,3/15/2022 16:00,NSW1,7734,3/15/2022 16:00
3538,3/15/2022 16:30,NSW1,8022,3/15/2022 16:30
3539,3/15/2022 17:00,NSW1,8343,3/15/2022 17:00
3540,3/15/2022 17:30,NSW1,8460,3/15/2022 17:30
3541,3/15/2022 18:00,NSW1,8589,3/15/2022 18:00
3542,3/15/2022 18:30,NSW1,8613,3/15/2022 18:30
3543,3/15/2022 19:00,NSW1,8564,3/15/2022 19:00
3544,3/15/2022 19:30,NSW1,8426,3/15/2022 19:30
3545,3/15/2022 20:00,NSW1,8176,3/15/2022 20:00
3546,3/15/2022 20:30,NSW1,7964,3/15/2022 20:30
3547,3/15/2022 21:00,NSW1,7733,3/15/2022 21:00
3548,3/15/2022 21:30,NSW1,7619,3/15/2022 21:30
3549,3/15/2022 22:00,NSW1,7517,3/15/2022 22:00
3550,3/15/2022 22:30,NSW1,7495,3/15/2022 22:30
3551,3/15/2022 23:00,NSW1,7419,3/15/2022 23:00
3552,3/15/2022 23:30,NSW1,7274,3/15/2022 23:30
3553,3/16/2022 0:00,NSW1,7219,3/16/2022 0:00
3554,3/16/2022 0:30,NSW1,7050,3/16/2022 0:30
3555,3/16/2022 1:00,NSW1,6859,3/16/2022 1:00
3556,3/16/2022 1:30,NSW1,6617,3/16/2022 1:30
3557,3/16/2022 2:00,NSW1,6407,3/16/2022 2:00
3558,3/16/2022 2:30,NSW1,6290,3/16/2022 2:30
3559,3/16/2022 3:00,NSW1,6241,3/16/2022 3:00
3560,3/16/2022 3:30,NSW1,6238,3/16/2022 3:30
3561,3/16/2022 4:00,NSW1,6293,3/16/2022 4:00
3562,3/16/2022 4:30,NSW1,6450,3/16/2022 4:30
3563,3/16/2022 5:00,NSW1,6649,3/16/2022 5:00
3564,3/16/2022 5:30,NSW1,7052,3/16/2022 5:30
3565,3/16/2022 6:00,NSW1,7450,3/16/2022 6:00
3566,3/16/2022 6:30,NSW1,7769,3/16/2022 6:30
3567,3/16/2022 7:00,NSW1,7948,3/16/2022 7:00
3568,3/16/2022 7:30,NSW1,7961,3/16/2022 7:30
